activity_frequency,category_count,event_type_count,unique_products,unique_brands,average_spend
2,1,1,2,1,94.6
1,1,1,1,1,36.01
1,1,1,1,1,726.63
1,1,1,1,1,12.84
1,1,1,1,1,132.31
1,1,1,1,1,166.8
1,1,1,1,1,130.99
1,1,1,1,1,89.38
1,1,1,1,1,51.46
1,1,1,1,1,12.66
1,1,1,1,1,329.25
1,1,1,1,1,296.53
1,1,1,1,1,115.81
1,1,1,1,1,100.39
1,1,1,1,1,161.87
1,1,1,1,1,257.15
1,1,1,1,1,84.48
1,1,1,1,1,250.82
1,1,1,1,1,70.79
1,1,1,1,1,280.57
1,1,1,1,1,169.12
1,1,1,1,1,250.82
1,1,1,1,1,352.95
1,1,1,1,1,39.13
1,1,1,1,1,117.83
1,1,1,1,1,252.72
1,1,1,1,1,730.26
1,1,1,1,1,28.06
1,1,1,1,1,57.92
1,1,1,1,1,242.48
1,1,1,1,1,365.45
1,1,1,1,1,975.57
1,1,1,1,1,316.61
1,1,1,1,1,36.01
1,1,1,1,1,146.46
1,1,1,1,1,17.22
1,1,1,1,1,354.64
1,1,1,1,1,136.16
1,1,1,1,1,360.34
1,1,1,1,1,150.34
1,1,1,1,1,43.73
2,2,1,2,2,245.485
1,1,1,1,1,123.3
1,1,1,1,1,195.07
1,1,1,1,1,46.33
1,1,1,1,1,36.01
1,1,1,1,1,763.92
1,1,1,1,1,262.3
1,1,1,1,1,152.14
1,1,1,1,1,224.65
1,1,1,1,1,82.63
1,1,1,1,1,131.02
1,1,1,1,1,19.68
1,1,1,1,1,75.88
1,1,1,1,1,46.08
1,1,1,1,1,613.71
1,1,1,1,1,183.27
1,1,1,1,1,304.23
1,1,1,1,1,279.47
1,1,1,1,1,531.29
1,1,1,1,1,286.86
1,1,1,1,1,72.05
1,1,1,1,1,282.86
1,1,1,1,1,341.77
1,1,1,1,1,52.77
1,1,1,1,1,434.76
1,1,1,1,1,855.47
1,1,1,1,1,136.17
1,1,1,1,1,173.98
1,1,1,1,1,396.15
1,1,1,1,1,192.54
1,1,1,1,1,38.59
1,1,1,1,1,254.55
1,1,1,1,1,298.36
1,1,1,1,1,73.34
1,1,1,1,1,76.71
1,1,1,1,1,460.11
1,1,1,1,1,128.42
1,1,1,1,1,19.02
1,1,1,1,1,17.54
1,1,1,1,1,105.28
1,1,1,1,1,253.16
1,1,1,1,1,94.96
1,1,1,1,1,56.6
1,1,1,1,1,113.23
1,1,1,1,1,334.0
2,1,1,2,1,195.35500000000002
1,1,1,1,1,161.65
1,1,1,1,1,96.27
1,1,1,1,1,285.65
1,1,1,1,1,125.6
1,1,1,1,1,317.9
1,1,1,1,1,344.9
1,1,1,1,1,643.23
1,1,1,1,1,139.77
1,1,1,1,1,900.62
1,1,1,1,1,391.26
1,1,1,1,1,359.03
1,1,1,1,1,128.45
1,1,1,1,1,250.2
1,1,1,1,1,26.09
1,1,1,1,1,225.49
1,1,1,1,1,167.07
2,1,1,2,2,233.75
1,1,1,1,1,91.79
1,1,1,1,1,179.87
1,1,1,1,1,87.8
1,1,1,1,1,118.15
2,2,1,2,2,460.635
1,1,1,1,1,160.57
1,1,1,1,1,40.39
1,1,1,1,1,100.13
1,1,1,1,1,69.47
1,1,1,1,1,369.37
1,1,1,1,1,295.76
1,1,1,1,1,174.96
1,1,1,1,1,64.09
1,1,1,1,1,52.5
2,1,1,2,2,288.425
1,1,1,1,1,151.61
1,1,1,1,1,359.06
1,1,1,1,1,60.91
1,1,1,1,1,87.1
1,1,1,1,1,142.58
1,1,1,1,1,344.9
1,1,1,1,1,193.03
1,1,1,1,1,48.88
1,1,1,1,1,75.91
1,1,1,1,1,23.02
1,1,1,1,1,488.82
1,1,1,1,1,801.41
1,1,1,1,1,142.53
1,1,1,1,1,849.42
1,1,1,1,1,36.01
1,1,1,1,1,66.85
1,1,1,1,1,635.48
1,1,1,1,1,160.22
1,1,1,1,1,816.1
1,1,1,1,1,836.39
1,1,1,1,1,159.91
1,1,1,1,1,90.07
1,1,1,1,1,180.13
1,1,1,1,1,118.15
1,1,1,1,1,270.7
1,1,1,1,1,26.49
1,1,1,1,1,53.54
1,1,1,1,1,463.3
2,1,1,2,1,224.065
1,1,1,1,1,131.28
1,1,1,1,1,369.37
1,1,1,1,1,90.07
1,1,1,1,1,208.3
1,1,1,1,1,89.84
1,1,1,1,1,202.19
1,1,1,1,1,46.33
1,1,1,1,1,172.22
1,1,1,1,1,95.33
1,1,1,1,1,55.09
1,1,1,1,1,121.73
1,1,1,1,1,56.54
1,1,1,1,1,247.08
1,1,1,1,1,600.53
1,1,1,1,1,695.76
1,1,1,1,1,452.78
1,1,1,1,1,591.78
1,1,1,1,1,592.01
1,1,1,1,1,455.03
1,1,1,1,1,74.62
1,1,1,1,1,151.84
1,1,1,1,1,305.06
1,1,1,1,1,128.45
1,1,1,1,1,257.15
1,1,1,1,1,532.06
1,1,1,1,1,224.94
1,1,1,1,1,77.2
1,1,1,1,1,730.78
1,1,1,1,1,432.69
1,1,1,1,1,250.69
1,1,1,1,1,169.5
1,1,1,1,1,51.22
1,1,1,1,1,297.29
1,1,1,1,1,772.17
1,1,1,1,1,298.33
1,1,1,1,1,691.88
1,1,1,1,1,47.11
1,1,1,1,1,566.04
1,1,1,1,1,952.21
1,1,1,1,1,51.22
1,1,1,1,1,33.44
1,1,1,1,1,195.58
1,1,1,1,1,90.07
1,1,1,1,1,348.12
1,1,1,1,1,421.89
1,1,1,1,1,3.58
1,1,1,1,1,334.6
1,1,1,1,1,142.26
1,1,1,1,1,61.62
1,1,1,1,1,53.03
1,1,1,1,1,25.74
1,1,1,1,1,434.73
1,1,1,1,1,437.57
1,1,1,1,1,460.31
1,1,1,1,1,898.32
1,1,1,1,1,115.58
1,1,1,1,1,146.7
1,1,1,1,1,732.09
1,1,1,1,1,720.71
1,1,1,1,1,14.41
1,1,1,1,1,409.28
1,1,1,1,1,63.38
1,1,1,1,1,76.96
1,1,1,1,1,76.94
1,1,1,1,1,192.8
1,1,1,1,1,90.07
1,1,1,1,1,47.11
1,1,1,1,1,759.26
1,1,1,1,1,131.53
1,1,1,1,1,590.75
1,1,1,1,1,357.77
1,1,1,1,1,282.88
4,1,1,4,3,365.8625
1,1,1,1,1,140.71
1,1,1,1,1,873.87
1,1,1,1,1,257.15
1,1,1,1,1,347.03
1,1,1,1,1,29.34
1,1,1,1,1,90.07
1,1,1,1,1,89.65
1,1,1,1,1,348.44
1,1,1,1,1,85.94
1,1,1,1,1,463.31
1,1,1,1,1,228.95
1,1,1,1,1,14.39
1,1,1,1,1,118.15
1,1,1,1,1,70.53
1,1,1,1,1,150.95
1,1,1,1,1,43.54
1,1,1,1,1,308.86
1,1,1,1,1,161.87
1,1,1,1,1,820.66
1,1,1,1,1,215.32
1,1,1,1,1,231.64
1,1,1,1,1,38.97
1,1,1,1,1,30.86
1,1,1,1,1,240.57
1,1,1,1,1,116.55
1,1,1,1,1,110.43
1,1,1,1,1,771.94
1,1,1,1,1,95.21
1,1,1,1,1,975.56
1,1,1,1,1,367.14
1,1,1,1,1,29.6
1,1,1,1,1,369.37
1,1,1,1,1,696.13
1,1,1,1,1,29.83
1,1,1,1,1,565.78
1,1,1,1,1,470.28
1,1,1,1,1,308.63
1,1,1,1,1,483.67
1,1,1,1,1,195.6
1,1,1,1,1,250.93
1,1,1,1,1,127.16
1,1,1,1,1,283.15
1,1,1,1,1,170.04
1,1,1,1,1,43.5
1,1,1,1,1,31.88
2,2,1,2,2,459.46
1,1,1,1,1,45.2
1,1,1,1,1,460.71
1,1,1,1,1,287.64
1,1,1,1,1,51.46
1,1,1,1,1,25.48
1,1,1,1,1,161.91
1,1,1,1,1,105.28
1,1,1,1,1,488.79
1,1,1,1,1,111.7
1,1,1,1,1,252.88
1,1,1,1,1,204.61
1,1,1,1,1,726.63
1,1,1,1,1,514.79
1,1,1,1,1,46.28
2,1,1,2,2,404.29999999999995
1,1,1,1,1,119.67
1,1,1,1,1,77.2
1,1,1,1,1,397.02
1,1,1,1,1,256.88
1,1,1,1,1,124.82
1,1,1,1,1,106.01
1,1,1,1,1,172.23
1,1,1,1,1,406.27
1,1,1,1,1,360.11
1,1,1,1,1,75.68
1,1,1,1,1,102.94
1,1,1,1,1,51.45
1,1,1,1,1,280.26
1,1,1,1,1,110.24
1,1,1,1,1,51.46
1,1,1,1,1,481.33
1,1,1,1,1,192.53
1,1,1,1,1,972.74
1,1,1,1,1,64.33
1,1,1,1,1,48.65
1,1,1,1,1,633.2
1,1,1,1,1,109.11
1,1,1,1,1,118.62
1,1,1,1,1,463.07
1,1,1,1,1,58.38
1,1,1,1,1,49.16
1,1,1,1,1,28.29
1,1,1,1,1,257.85
1,1,1,1,1,72.07
1,1,1,1,1,239.36
1,1,1,1,1,64.61
1,1,1,1,1,221.37
1,1,1,1,1,108.09
1,1,1,1,1,69.82
1,1,1,1,1,55.39
1,1,1,1,1,174.99
1,1,1,1,1,488.8
1,1,1,1,1,952.41
1,1,1,1,1,197.82
1,1,1,1,1,125.61
2,2,1,2,2,528.96
1,1,1,1,1,48.78
2,2,1,2,2,80.47500000000001
1,1,1,1,1,33.21
1,1,1,1,1,566.04
1,1,1,1,1,100.39
1,1,1,1,1,178.9
1,1,1,1,1,931.5
1,1,1,1,1,87.26
1,1,1,1,1,138.74
1,1,1,1,1,460.76
1,1,1,1,1,342.36
1,1,1,1,1,514.27
1,1,1,1,1,161.84
1,1,1,1,1,107.49
1,1,1,1,1,31.35
1,1,1,1,1,283.12
1,1,1,1,1,176.3
1,1,1,1,1,228.83
1,1,1,1,1,79.8
1,1,1,1,1,123.29
1,1,1,1,1,227.91
1,1,1,1,1,154.19
1,1,1,1,1,823.68
1,1,1,1,1,8.67
1,1,1,1,1,177.61
1,1,1,1,1,802.07
1,1,1,1,1,157.53
1,1,1,1,1,6.67
1,1,1,1,1,179.44
1,1,1,1,1,383.17
1,1,1,1,1,58.69
1,1,1,1,1,926.41
1,1,1,1,1,696.29
1,1,1,1,1,874.93
1,1,1,1,1,153.84
1,1,1,1,1,33.44
1,1,1,1,1,25.71
1,1,1,1,1,642.98
1,1,1,1,1,102.94
2,1,1,2,2,385.27
1,1,1,1,1,334.37
1,1,1,1,1,331.21
1,1,1,1,1,130.38
1,1,1,1,1,227.53
1,1,1,1,1,218.77
1,1,1,1,1,86.86
1,1,1,1,1,10.27
1,1,1,1,1,756.41
1,1,1,1,1,71.82
1,1,1,1,1,22.37
1,1,1,1,1,460.51
1,1,1,1,1,380.96
1,1,1,1,1,14.13
1,1,1,1,1,720.48
1,1,1,1,1,229.33
1,1,1,1,1,191.51
1,1,1,1,1,558.55
1,1,1,1,1,152.6
1,1,1,1,1,56.6
1,1,1,1,1,219.53
1,1,1,1,1,140.25
1,1,1,1,1,437.31
1,1,1,1,1,218.54
1,1,1,1,1,102.94
1,1,1,1,1,94.73
1,1,1,1,1,249.68
1,1,1,1,1,146.44
1,1,1,1,1,33.44
1,1,1,1,1,20.08
1,1,1,1,1,370.24
2,1,1,2,1,282.615
1,1,1,1,1,45.05
2,1,1,2,2,438.365
1,1,1,1,1,975.57
1,1,1,1,1,59.13
1,1,1,1,1,56.6
1,1,1,1,1,33.21
1,1,1,1,1,38.61
1,1,1,1,1,174.72
1,1,1,1,1,128.45
1,1,1,1,1,53.54
1,1,1,1,1,48.22
1,1,1,1,1,153.67
1,1,1,1,1,33.44
1,1,1,1,1,383.51
1,1,1,1,1,514.79
1,1,1,1,1,730.18
1,1,1,1,1,643.23
1,1,1,1,1,437.57
1,1,1,1,1,643.2
1,1,1,1,1,159.91
1,1,1,1,1,323.01
1,1,1,1,1,885.22
1,1,1,1,1,285.77
1,1,1,1,1,463.07
1,1,1,1,1,272.33
1,1,1,1,1,64.35
1,1,1,1,1,197.12
1,1,1,1,1,730.26
2,2,1,2,2,192.41
1,1,1,1,1,453.29
1,1,1,1,1,841.94
1,1,1,1,1,228.6
1,1,1,1,1,21.78
2,1,1,2,2,255.565
1,1,1,1,1,369.37
1,1,1,1,1,95.73
1,1,1,1,1,514.79
1,1,1,1,1,51.22
1,1,1,1,1,102.7
1,1,1,1,1,222.08
1,1,1,1,1,254.55
1,1,1,1,1,44.79
1,1,1,1,1,391.26
1,1,1,1,1,9.14
2,1,1,2,2,147.35500000000002
1,1,1,1,1,196.94
1,1,1,1,1,195.6
1,1,1,1,1,196.92
1,1,1,1,1,202.84
1,1,1,1,1,29.09
1,1,1,1,1,225.68
1,1,1,1,1,77.3
1,1,1,1,1,424.7
1,1,1,1,1,122.53
1,1,1,1,1,271.82
1,1,1,1,1,31.92
1,1,1,1,1,184.51
1,1,1,1,1,975.57
1,1,1,1,1,334.37
1,1,1,1,1,135.01
1,1,1,1,1,151.36
1,1,1,1,1,36.01
1,1,1,1,1,19.82
1,1,1,1,1,290.61
1,1,1,1,1,125.02
1,1,1,1,1,141.55
2,2,1,2,2,491.78
1,1,1,1,1,174.73
1,1,1,1,1,397.93
1,1,1,1,1,144.12
1,1,1,1,1,419.55
1,1,1,1,1,152.64
1,1,1,1,1,92.87
1,1,1,1,1,50.89
1,1,1,1,1,102.94
1,1,1,1,1,143.31
1,1,1,1,1,913.54
1,1,1,1,1,360.09
1,1,1,1,1,334.6
1,1,1,1,1,169.63
1,1,1,1,1,900.67
1,1,1,1,1,173.27
1,1,1,1,1,620.09
1,1,1,1,1,203.35
1,1,1,1,1,419.25
1,1,1,1,1,66.15
1,1,1,1,1,193.03
1,1,1,1,1,128.68
1,1,1,1,1,193.03
1,1,1,1,1,159.8
1,1,1,1,1,134.62
1,1,1,1,1,931.79
1,1,1,1,1,746.13
1,1,1,1,1,342.01
1,1,1,1,1,411.77
1,1,1,1,1,61.11
1,1,1,1,1,231.64
1,1,1,1,1,143.12
1,1,1,1,1,157.53
1,1,1,1,1,45.43
1,1,1,1,1,34.75
1,1,1,1,1,458.29
1,1,1,1,1,94.65
1,1,1,1,1,225.61
1,1,1,1,1,965.02
1,1,1,1,1,80.31
1,1,1,1,1,170.92
1,1,1,1,1,293.41
1,1,1,1,1,231.64
1,1,1,1,1,771.94
1,1,1,1,1,28.29
1,1,1,1,1,115.81
1,1,1,1,1,97.49
1,1,1,1,1,257.38
1,1,1,1,1,32.43
1,1,1,1,1,115.83
1,1,1,1,1,437.33
1,1,1,1,1,267.69
1,1,1,1,1,360.11
1,1,1,1,1,347.47
1,1,1,1,1,370.61
1,1,1,1,1,65.61
1,1,1,1,1,347.24
1,1,1,1,1,208.47
1,1,1,1,1,197.15
2,1,1,2,2,73.01
1,1,1,1,1,586.6
2,1,1,2,2,627.9250000000001
1,1,1,1,1,84.66
1,1,1,1,1,48.88
1,1,1,1,1,411.26
1,1,1,1,1,167.29
1,1,1,1,1,51.48
1,1,1,1,1,584.31
1,1,1,1,1,219.83
1,1,1,1,1,548.65
1,1,1,1,1,241.94
1,1,1,1,1,264.87
1,1,1,1,1,172.2
1,1,1,1,1,35.78
1,1,1,1,1,8.98
1,1,1,1,1,251.49
1,1,1,1,1,106.8
1,1,1,1,1,72.33
1,1,1,1,1,99.72
1,1,1,1,1,24.41
1,1,1,1,1,143.89
1,1,1,1,1,84.69
1,1,1,1,1,71.56
1,1,1,1,1,222.08
1,1,1,1,1,449.97
1,1,1,1,1,130.74
1,1,1,1,1,169.83
1,1,1,1,1,154.42
1,1,1,1,1,80.83
1,1,1,1,1,319.94
1,1,1,1,1,463.31
1,1,1,1,1,725.38
1,1,1,1,1,212.1
1,1,1,1,1,22.11
1,1,1,1,1,550.59
1,1,1,1,1,770.9
1,1,1,1,1,870.81
1,1,1,1,1,223.73
1,1,1,1,1,66.67
1,1,1,1,1,469.1
1,1,1,1,1,230.04
1,1,1,1,1,47.47
1,1,1,1,1,300.83
1,1,1,1,1,222.08
1,1,1,1,1,160.62
1,1,1,1,1,361.58
1,1,1,1,1,756.41
1,1,1,1,1,94.98
2,1,1,2,1,45.004999999999995
1,1,1,1,1,336.95
1,1,1,1,1,120.96
1,1,1,1,1,669.23
1,1,1,1,1,443.23
1,1,1,1,1,576.59
1,1,1,1,1,386.08
1,1,1,1,1,64.61
1,1,1,1,1,635.77
1,1,1,1,1,229.31
1,1,1,1,1,27.03
1,1,1,1,1,149.03
1,1,1,1,1,254.55
1,1,1,1,1,391.9
1,1,1,1,1,91.64
1,1,1,1,1,296.53
1,1,1,1,1,38.25
1,1,1,1,1,553.41
2,1,1,2,2,253.285
1,1,1,1,1,131.76
1,1,1,1,1,421.86
1,1,1,1,1,142.58
1,1,1,1,1,233.58
1,1,1,1,1,716.6
1,1,1,1,1,504.26
1,1,1,1,1,219.17
1,1,1,1,1,54.8
1,1,1,1,1,208.82
1,1,1,1,1,150.16
1,1,1,1,1,38.59
1,1,1,1,1,463.05
1,1,1,1,1,229.6
1,1,1,1,1,142.49
1,1,1,1,1,373.07
1,1,1,1,1,197.95
1,1,1,1,1,555.97
1,1,1,1,1,112.7
1,1,1,1,1,136.17
1,1,1,1,1,64.61
1,1,1,1,1,71.53
1,1,1,1,1,192.8
1,1,1,1,1,527.65
1,1,1,1,1,308.86
1,1,1,1,1,44.43
1,1,1,1,1,135.01
1,1,1,1,1,27.75
1,1,1,1,1,84.43
1,1,1,1,1,666.92
1,1,1,1,1,91.12
1,1,1,1,1,367.58
1,1,1,1,1,259.0
1,1,1,1,1,170.79
1,1,1,1,1,196.91
1,1,1,1,1,157.53
1,1,1,1,1,334.6
1,1,1,1,1,946.97
1,1,1,1,1,83.12
1,1,1,1,1,120.72
1,1,1,1,1,411.59
1,1,1,1,1,360.34
1,1,1,1,1,250.84
1,1,1,1,1,164.71
1,1,1,1,1,639.38
1,1,1,1,1,931.81
1,1,1,1,1,252.23
1,1,1,1,1,169.86
1,1,1,1,1,196.83
1,1,1,1,1,544.79
1,1,1,1,1,33.21
1,1,1,1,1,592.04
1,1,1,1,1,115.58
1,1,1,1,1,155.41
1,1,1,1,1,735.0
1,1,1,1,1,223.95
1,1,1,1,1,249.86
1,1,1,1,1,200.49
1,1,1,1,1,172.22
1,1,1,1,1,25.71
1,1,1,1,1,174.05
1,1,1,1,1,319.14
1,1,1,1,1,146.35
1,1,1,1,1,61.78
1,1,1,1,1,359.06
1,1,1,1,1,592.04
1,1,1,1,1,25.71
1,1,1,1,1,222.08
1,1,1,1,1,165.96
1,1,1,1,1,591.98
1,1,1,1,1,694.72
2,1,1,2,2,429.73
1,1,1,1,1,18.3
1,1,1,1,1,358.26
1,1,1,1,1,316.1
1,1,1,1,1,143.94
1,1,1,1,1,154.19
1,1,1,1,1,179.28
1,1,1,1,1,314.0
1,1,1,1,1,38.35
1,1,1,1,1,460.73
1,1,1,1,1,191.59
1,1,1,1,1,76.94
2,2,1,2,2,365.905
1,1,1,1,1,100.39
1,1,1,1,1,560.37
1,1,1,1,1,308.86
1,1,1,1,1,643.49
1,1,1,1,1,296.53
1,1,1,1,1,111.7
1,1,1,1,1,97.79
1,1,1,1,1,64.09
1,1,1,1,1,23.14
1,1,1,1,1,48.39
1,1,1,1,1,180.16
1,1,1,1,1,159.57
1,1,1,1,1,172.05
2,1,1,2,2,241.54500000000002
1,1,1,1,1,101.19
1,1,1,1,1,167.31
1,1,1,1,1,592.01
1,1,1,1,1,126.38
1,1,1,1,1,51.22
1,1,1,1,1,102.94
1,1,1,1,1,25.46
1,1,1,1,1,30.63
1,1,1,1,1,89.32
1,1,1,1,1,224.61
1,1,1,1,1,149.04
1,1,1,1,1,97.81
1,1,1,1,1,643.49
1,1,1,1,1,295.5
1,1,1,1,1,107.06
1,1,1,1,1,24.17
1,1,1,1,1,66.39
1,1,1,1,1,117.38
1,1,1,1,1,154.42
1,1,1,1,1,109.66
1,1,1,1,1,643.23
1,1,1,1,1,476.18
1,1,1,1,1,64.4
1,1,1,1,1,102.94
1,1,1,1,1,433.71
1,1,1,1,1,197.99
1,1,1,1,1,190.22
1,1,1,1,1,190.92
2,1,1,2,2,168.79
1,1,1,1,1,38.59
1,1,1,1,1,514.56
1,1,1,1,1,69.86
1,1,1,1,1,898.09
1,1,1,1,1,75.67
1,1,1,1,1,411.57
1,1,1,1,1,218.5
1,1,1,1,1,389.97
1,1,1,1,1,32.18
1,1,1,1,1,217.04
1,1,1,1,1,141.92
1,1,1,1,1,70.79
1,1,1,1,1,545.68
1,1,1,1,1,107.93
1,1,1,1,1,433.68
1,1,1,1,1,745.89
1,1,1,1,1,365.45
2,1,1,2,2,830.11
1,1,1,1,1,718.0
1,1,1,1,1,636.31
1,1,1,1,1,411.59
1,1,1,1,1,107.5
1,1,1,1,1,531.41
1,1,1,1,1,179.92
1,1,1,1,1,432.78
1,1,1,1,1,161.84
1,1,1,1,1,729.53
1,1,1,1,1,156.22
1,1,1,1,1,88.79
1,1,1,1,1,172.19
1,1,1,1,1,205.9
1,1,1,1,1,130.99
1,1,1,1,1,170.79
1,1,1,1,1,33.21
1,1,1,1,1,617.52
1,1,1,1,1,62.75
1,1,1,1,1,297.29
1,1,1,1,1,194.89
1,1,1,1,1,321.73
1,1,1,1,1,729.75
1,1,1,1,1,617.52
1,1,1,1,1,386.08
1,1,1,1,1,481.07
1,1,1,1,1,198.2
1,1,1,1,1,434.73
1,1,1,1,1,773.96
1,1,1,1,1,58.95
1,1,1,1,1,728.33
1,1,1,1,1,34.49
1,1,1,1,1,61.24
1,1,1,1,1,167.31
1,1,1,1,1,52.77
2,2,1,2,2,256.79
1,1,1,1,1,370.41
1,1,1,1,1,74.57
1,1,1,1,1,51.22
1,1,1,1,1,92.13
1,1,1,1,1,119.73
1,1,1,1,1,268.73
1,1,1,1,1,88.52
1,1,1,1,1,256.63
1,1,1,1,1,264.85
1,1,1,1,1,772.17
1,1,1,1,1,955.84
1,1,1,1,1,975.57
1,1,1,1,1,77.22
1,1,1,1,1,168.86
1,1,1,1,1,301.08
1,1,1,1,1,252.0
1,1,1,1,1,202.76
1,1,1,1,1,170.65
1,1,1,1,1,60.49
1,1,1,1,1,51.82
1,1,1,1,1,64.09
1,1,1,1,1,48.65
1,1,1,1,1,256.55
1,1,1,1,1,411.83
1,1,1,1,1,138.74
1,1,1,1,1,14.9
1,1,1,1,1,316.61
1,1,1,1,1,231.64
1,1,1,1,1,369.37
1,1,1,1,1,241.71
1,1,1,1,1,56.6
1,1,1,1,1,358.26
1,1,1,1,1,38.35
1,1,1,1,1,71.27
1,1,1,1,1,437.57
1,1,1,1,1,212.1
1,1,1,1,1,208.44
1,1,1,1,1,79.54
1,1,1,1,1,445.29
1,1,1,1,1,97.81
1,1,1,1,1,51.48
1,1,1,1,1,252.75
1,1,1,1,1,74.62
1,1,1,1,1,727.65
1,1,1,1,1,150.17
1,1,1,1,1,128.45
1,1,1,1,1,224.07
1,1,1,1,1,16.69
1,1,1,1,1,368.04
1,1,1,1,1,230.17
1,1,1,1,1,693.89
1,1,1,1,1,60.49
1,1,1,1,1,277.42
1,1,1,1,1,130.74
1,1,1,1,1,128.45
1,1,1,1,1,22.97
1,1,1,1,1,196.8
1,1,1,1,1,37.32
1,1,1,1,1,22.78
1,1,1,1,1,149.03
1,1,1,1,1,370.64
1,1,1,1,1,164.85
1,1,1,1,1,93.93
1,1,1,1,1,244.51
1,1,1,1,1,8.75
1,1,1,1,1,93.95
1,1,1,1,1,579.73
1,1,1,1,1,680.81
1,1,1,1,1,409.09
1,1,1,1,1,244.51
1,1,1,1,1,144.12
1,1,1,1,1,22.2
1,1,1,1,1,257.38
1,1,1,1,1,208.47
1,1,1,1,1,217.51
1,1,1,1,1,131.53
1,1,1,1,1,153.3
1,1,1,1,1,90.3
1,1,1,1,1,115.32
2,1,1,2,2,276.94
1,1,1,1,1,23.68
1,1,1,1,1,486.5
1,1,1,1,1,433.45
1,1,1,1,1,306.06
1,1,1,1,1,771.96
1,1,1,1,1,370.06
1,1,1,1,1,36.01
2,2,1,2,2,102.17500000000001
2,2,1,2,2,197.945
1,1,1,1,1,128.42
1,1,1,1,1,544.12
1,1,1,1,1,347.47
1,1,1,1,1,184.05
1,1,1,1,1,257.38
1,1,1,1,1,725.08
1,1,1,1,1,380.28
1,1,1,1,1,231.64
1,1,1,1,1,329.22
1,1,1,1,1,535.15
1,1,1,1,1,14.13
1,1,1,1,1,203.35
1,1,1,1,1,240.93
1,1,1,1,1,251.59
1,1,1,1,1,771.94
1,1,1,1,1,308.63
1,1,1,1,1,257.38
1,1,1,1,1,93.44
1,1,1,1,1,103.73
1,1,1,1,1,115.83
1,1,1,1,1,87.0
1,1,1,1,1,823.47
1,1,1,1,1,163.62
1,1,1,1,1,103.99
1,1,1,1,1,359.68
1,1,1,1,1,72.59
1,1,1,1,1,25.74
1,1,1,1,1,428.89
1,1,1,1,1,275.1
1,1,1,1,1,26.51
1,1,1,1,1,975.56
1,1,1,1,1,73.1
1,1,1,1,1,154.16
1,1,1,1,1,138.67
1,1,1,1,1,447.58
1,1,1,1,1,308.89
1,1,1,1,1,125.7
1,1,1,1,1,259.67
1,1,1,1,1,296.91
1,1,1,1,1,28.06
1,1,1,1,1,59.18
1,1,1,1,1,116.6
1,1,1,1,1,203.35
1,1,1,1,1,33.44
1,1,1,1,1,534.04
1,1,1,1,1,131.02
1,1,1,1,1,380.28
1,1,1,1,1,331.8
1,1,1,1,1,643.23
1,1,1,1,1,203.84
1,1,1,1,1,331.54
1,1,1,1,1,707.19
1,1,1,1,1,89.78
1,1,1,1,1,23.02
1,1,1,1,1,29.06
1,1,1,1,1,176.53
1,1,1,1,1,123.66
1,1,1,1,1,28.29
1,1,1,1,1,754.06
1,1,1,1,1,250.89
1,1,1,1,1,107.5
1,1,1,1,1,238.38
1,1,1,1,1,84.38
1,1,1,1,1,367.81
1,1,1,1,1,173.56
1,1,1,1,1,23.02
1,1,1,1,1,170.92
1,1,1,1,1,469.77
1,1,1,1,1,114.55
1,1,1,1,1,257.15
1,1,1,1,1,149.3
1,1,1,1,1,172.14
2,2,1,2,2,304.455
1,1,1,1,1,60.49
1,1,1,1,1,519.42
1,1,1,1,1,157.53
1,1,1,1,1,51.46
1,1,1,1,1,385.83
1,1,1,1,1,23.1
1,1,1,1,1,116.89
1,1,1,1,1,51.22
1,1,1,1,1,424.7
1,1,1,1,1,210.56
1,1,1,1,1,122.38
1,1,1,1,1,90.07
1,1,1,1,1,185.7
1,1,1,1,1,115.06
1,1,1,1,1,185.82
1,1,1,1,1,187.89
2,1,1,2,1,263.7
1,1,1,1,1,293.44
1,1,1,1,1,36.01
1,1,1,1,1,51.43
1,1,1,1,1,730.52
1,1,1,1,1,244.28
1,1,1,1,1,257.15
1,1,1,1,1,75.42
1,1,1,1,1,174.75
1,1,1,1,1,195.58
1,1,1,1,1,69.24
1,1,1,1,1,54.03
1,1,1,1,1,157.53
1,1,1,1,1,192.77
1,1,1,1,1,617.62
1,1,1,1,1,696.29
1,1,1,1,1,30.25
1,1,1,1,1,146.46
1,1,1,1,1,771.96
1,1,1,1,1,136.4
1,1,1,1,1,460.76
1,1,1,1,1,334.34
1,1,1,1,1,173.88
1,1,1,1,1,975.56
1,1,1,1,1,90.07
1,1,1,1,1,510.93
1,1,1,1,1,540.53
1,1,1,1,1,900.9
1,1,1,1,1,581.46
1,1,1,1,1,16.96
1,1,1,1,1,968.92
1,1,1,1,1,213.25
1,1,1,1,1,138.67
1,1,1,1,1,71.02
1,1,1,1,1,197.82
1,1,1,1,1,50.19
1,1,1,1,1,220.35
1,1,1,1,1,110.7
1,1,1,1,1,386.03
1,1,1,1,1,75.68
1,1,1,1,1,272.57
2,1,1,2,2,237.95999999999998
1,1,1,1,1,643.21
1,1,1,1,1,720.71
1,1,1,1,1,114.34
1,1,1,1,1,179.9
1,1,1,1,1,250.13
1,1,1,1,1,720.48
1,1,1,1,1,705.29
2,2,1,2,2,34.495
1,1,1,1,1,295.76
